Time,Voltage
13.125,0.518952
13.126,0.315839
13.127,0.0630337
13.1279,-0.0213235
13.1289,-0.0563227
13.1299,-0.162733
13.1309,-0.377483
13.1318,-0.736368
13.1328,-0.589068
13.1338,0.0279518
13.1348,0.0824039
13.1357,-0.142665
13.1367,-0.0840909
13.1377,-0.103573
13.1387,-0.213236
13.1396,-0.228908
13.1406,-0.115475
13.1416,0.190651
13.1426,0.547666
13.1436,0.812573
13.1445,0.898549
13.1455,0.629432
13.1465,0.112393
13.1475,-0.281611
13.1484,-0.421103
13.1494,-0.435349
13.1504,-0.422093
13.1514,-0.358985
13.1523,-0.24622
13.1533,-0.1237
13.1543,-0.045335
13.1553,-0.0789696
13.1563,-0.0245515
13.1572,0.268544
13.1582,0.430948
13.1592,0.312356
13.1602,0.175603
13.1611,-0.0530046
13.1621,-0.408817
13.1631,-0.428101
13.1641,-0.0252047
13.165,0.235361
13.166,0.14108
13.167,-0.0605283
13.168,-0.215477
13.1689,-0.161711
13.1699,0.0886471
13.1709,0.201456
13.1719,0.0891918
13.1729,-0.0029974
13.1738,0.0534095
13.1748,0.111534
13.1758,0.00442994
13.1768,-0.167107
13.1777,-0.242032
13.1787,-0.315623
13.1797,-0.473607
13.1807,-0.552465
13.1816,-0.400996
13.1826,0.144538
13.1836,0.769717
13.1846,0.662721
13.1855,0.249535
13.1865,0.293462
13.1875,0.213705
13.1885,-0.187089
13.1895,-0.408009
13.1904,-0.459066
13.1914,-0.40434
13.1924,-0.133425
13.1934,0.232714
13.1943,0.447723
13.1953,0.535055
13.1963,0.592789
13.1973,0.516531
13.1982,0.397362
13.1992,0.309624
13.2002,-0.000218765
13.2012,-0.398059
13.2021,-0.450962
13.2031,-0.256334
13.2041,-0.162883
13.2051,-0.210485
13.2061,-0.284221
13.207,-0.326087
13.208,-0.297853
13.209,-0.189112
13.21,-0.0562817
13.2109,0.0120824
13.2119,0.0242437
13.2129,0.108159
13.2139,0.216473
13.2148,0.159493
13.2158,-0.017503
13.2168,-0.120064
13.2178,-0.0877993
13.2188,-0.0094774
13.2197,0.053434
13.2207,0.055788
13.2217,-0.134579
13.2227,-0.356468
13.2236,-0.261085
13.2246,-0.0537368
13.2256,-0.081209
13.2266,-0.21827
13.2275,-0.276066
13.2285,-0.0814895
13.2295,0.429472
13.2305,1.05027
13.2314,1.62274
13.2324,1.75482
13.2334,1.10574
13.2344,0.13351
13.2354,-0.477298
13.2363,-0.504109
13.2373,-0.315847
13.2383,-0.281386
13.2393,-0.228997
13.2402,-0.0956887
13.2412,-0.0544046
13.2422,-0.0284226
13.2432,0.0624606
13.2441,0.171684
13.2451,0.317737
13.2461,0.388914
13.2471,0.311341
13.248,0.25321
13.249,0.16431
13.25,0.133698
13.251,0.467074
13.252,0.661935
13.2529,0.215606
13.2539,-0.327494
13.2549,-0.478231
13.2559,-0.267606
13.2568,0.0721426
13.2578,0.0979774
13.2588,-0.241868
13.2598,-0.502889
13.2607,-0.383752
13.2617,-0.0210425
13.2627,0.151426
13.2637,0.0293128
13.2646,-0.162756
13.2656,-0.295056
13.2666,-0.127693
13.2676,0.291817
13.2686,0.446598
13.2695,0.311571
13.2705,0.21721
13.2715,0.108918
13.2725,-0.064977
13.2734,-0.0575528
13.2744,0.100472
13.2754,0.0339679
13.2764,-0.0943188
13.2773,0.121216
13.2783,0.366912
13.2793,0.272855
13.2803,-0.00706619
13.2813,-0.159844
13.2822,-0.00580477
13.2832,0.100163
13.2842,-0.118876
13.2852,-0.361766
13.2861,-0.566516
13.2871,-0.45657
13.2881,0.108091
13.2891,0.216013
13.29,-0.0948546
13.291,-0.0286779
13.292,0.0731142
13.293,-0.046486
13.2939,-0.133655
13.2949,-0.244337
13.2959,-0.328207
13.2969,-0.193625
13.2979,0.0816659
13.2988,0.244575
13.2998,0.148053
13.3008,-0.0813594
13.3018,-0.160823
13.3027,0.0500869
13.3037,0.310792
13.3047,0.238934
13.3057,-0.0635929
13.3066,-0.173439
13.3076,-0.100954
13.3086,-0.181304
13.3096,-0.375132
13.3105,-0.326249
13.3115,-0.0653117
13.3125,0.0816507
13.3135,0.138694
13.3145,0.230416
13.3154,0.268445
13.3164,0.275955
13.3174,0.350196
13.3184,0.450361
13.3193,0.41975
13.3203,0.16442
13.3213,-0.143254
13.3223,-0.331494
13.3232,-0.4239
13.3242,-0.418533
13.3252,-0.339088
13.3262,-0.254357
13.3271,-0.0760483
13.3281,0.137943
13.3291,0.0981629
13.3301,-0.0504783
13.3311,0.0138015
13.332,0.143809
13.333,0.182996
13.334,0.149891
13.335,0.0787037
13.3359,0.0671492
13.3369,0.0935635
13.3379,0.102837
13.3389,0.0160635
13.3398,-0.154605
13.3408,-0.115163
13.3418,0.0651479
13.3428,0.0635955
13.3438,0.0154349
13.3447,0.0131422
13.3457,-0.0390508
13.3467,-0.0105723
13.3477,0.00513624
13.3486,-0.165829
13.3496,-0.223599
13.3506,-0.0408573
13.3516,0.0934996
13.3525,0.0953635
13.3535,0.0200743
13.3545,-0.120696
13.3555,-0.126771
13.3564,0.183777
13.3574,0.609294
13.3584,0.764666
13.3594,0.536481
13.3604,0.224163
13.3613,0.129942
13.3623,0.208365
13.3633,0.248775
13.3643,0.0849823
13.3652,-0.273117
13.3662,-0.634367
13.3672,-0.842701
13.3682,-0.80371
13.3691,-0.516776
13.3701,-0.204144
13.3711,-0.0493968
13.3721,-0.0322306
13.373,-0.129252
13.374,-0.201955
13.375,-0.0563796
13.376,0.117966
13.377,0.0702101
13.3779,0.0274138
13.3789,0.229653
13.3799,0.457002
13.3809,0.387358
13.3818,0.00172118
13.3828,-0.313914
13.3838,-0.207265
13.3848,0.0868108
13.3857,0.346362
13.3867,0.59145
13.3877,0.54718
13.3887,0.495982
13.3896,0.636649
13.3906,0.0879243
13.3916,-0.638772
13.3926,-0.364322
13.3936,0.180361
13.3945,0.291737
13.3955,0.200677
13.3965,0.0962106
13.3975,0.0823691
13.3984,0.0629386
13.3994,-0.0361366
13.4004,-0.174434
13.4014,-0.25538
13.4023,-0.187861
13.4033,-0.0710548
13.4043,0.0623341
13.4053,0.19174
13.4063,0.231121
13.4072,0.243011
13.4082,0.114623
13.4092,-0.216699
13.4102,-0.35105
13.4111,-0.237968
13.4121,-0.204163
13.4131,-0.133756
13.4141,0.0982365
13.415,0.28696
13.416,0.332216
13.417,0.278449
13.418,0.218389
13.4189,0.155746
13.4199,-0.0111528
13.4209,-0.251129
13.4219,-0.378639
13.4229,-0.202923
13.4238,0.10528
13.4248,0.185677
13.4258,0.0384995
13.4268,-0.0922164
13.4277,-0.0334869
13.4287,-0.0987528
13.4297,-0.356427
13.4307,-0.25391
13.4316,-0.0811821
13.4326,-0.191225
13.4336,-0.127284
13.4346,0.0439551
13.4355,0.000289382
13.4365,-0.178303
13.4375,-0.325231
13.4385,-0.224392
13.4395,0.203359
13.4404,0.659628
13.4414,0.634674
13.4424,0.0920235
13.4434,-0.48502
13.4443,-0.744244
13.4453,-0.538181
13.4463,-0.296972
13.4473,-0.410494
13.4482,-0.463592
13.4492,-0.453154
13.4502,-0.490391
13.4512,-0.195283
13.4521,0.302929
13.4531,0.703607
13.4541,0.96989
13.4551,0.877663
13.4561,0.432129
13.457,0.076387
13.458,-0.0954249
13.459,-0.256339
13.46,-0.243284
13.4609,-0.109763
13.4619,-0.143224
13.4629,-0.153336
13.4639,-0.0598648
13.4648,-0.112546
13.4658,-0.236442
13.4668,-0.232164
13.4678,-0.125334
13.4688,-0.0798396
13.4697,-0.0264249
13.4707,0.219487
13.4717,0.36328
13.4727,0.192413
13.4736,0.0162046
13.4746,-0.0729786
13.4756,-0.143657
13.4766,-0.125238
13.4775,-0.253391
13.4785,-0.583549
13.4795,-0.589668
13.4805,-0.195149
13.4814,0.226945
13.4824,0.649765
13.4834,1.02967
13.4844,1.13356
13.4854,0.923412
13.4863,0.492461
13.4873,0.00247201
13.4883,-0.349732
13.4893,-0.543847
13.4902,-0.604522
13.4912,-0.493726
13.4922,-0.310266
13.4932,-0.252707
13.4941,-0.332371
13.4951,-0.289257
13.4961,-0.0561975
13.4971,0.0668871
13.498,0.0309801
13.499,0.0953861
13.5,0.193154
13.501,0.0983947
13.502,0.0020931
13.5029,0.112331
13.5039,0.267017
13.5049,0.293046
13.5059,0.169977
13.5068,0.00686123
13.5078,-0.078577
13.5088,-0.160399
13.5098,-0.386969
13.5107,-0.608838
13.5117,-0.523763
13.5127,-0.221096
13.5137,0.120856
13.5146,0.306659
13.5156,0.202405
13.5166,0.237648
13.5176,0.385648
13.5186,0.272798
13.5195,0.252089
13.5205,0.509052
13.5215,0.748626
13.5225,0.677247
13.5234,0.252135
13.5244,-0.157364
13.5254,-0.368719
13.5264,-0.523024
13.5273,-0.660411
13.5283,-0.725493
13.5293,-0.662436
13.5303,-0.557365
13.5313,-0.545093
13.5322,-0.435236
13.5332,-0.0512798
13.5342,0.299294
13.5352,0.326277
13.5361,0.121857
13.5371,-0.120743
13.5381,-0.209
13.5391,-0.051284
13.54,0.129306
13.541,0.110124
13.542,0.0479494
13.543,0.0489795
13.5439,0.0449738
13.5449,0.142286
13.5459,0.245441
13.5469,0.057654
13.5479,-0.310545
13.5488,-0.512219
13.5498,-0.490694
13.5508,-0.342653
13.5518,-0.074784
13.5527,0.0948118
13.5537,0.170402
13.5547,0.63328
13.5557,1.15964
13.5566,0.989997
13.5576,0.416737
13.5586,-0.0100287
13.5596,-0.346807
13.5605,-0.661645
13.5615,-0.806253
13.5625,-0.805753
13.5635,-0.691933
13.5645,-0.208791
13.5654,0.346885
13.5664,0.27982
13.5674,-0.106206
13.5684,-0.189927
13.5693,-0.146486
13.5703,-0.229701
13.5713,-0.290175
13.5723,-0.24081
13.5732,-0.214822
13.5742,-0.201766
13.5752,-0.0486619
13.5762,0.192751
13.5771,0.390308
13.5781,0.486274
13.5791,0.438007
13.5801,0.273331
13.5811,0.0914774
13.582,0.15829
13.583,0.502534
13.584,0.527554
13.585,0.0596538
13.5859,-0.34061
13.5869,-0.525507
13.5879,-0.62143
13.5889,-0.378633
13.5898,0.134863
13.5908,0.359699
13.5918,0.171544
13.5928,-0.0978195
13.5938,-0.161071
13.5947,-0.166673
13.5957,-0.382492
13.5967,-0.160333
13.5977,0.741463
13.5986,1.21502
13.5996,0.926709
13.6006,0.482126
13.6016,0.118397
13.6025,-0.133709
13.6035,-0.349396
13.6045,-0.6082
13.6055,-0.675141
13.6064,-0.429126
13.6074,-0.199138
13.6084,-0.203015
13.6094,-0.326762
13.6104,-0.406399
13.6113,-0.289465
13.6123,-0.0905413
13.6133,-0.00434732
13.6143,0.18051
13.6152,0.576683
13.6162,0.862339
13.6172,0.799219
13.6182,0.537758
13.6191,0.404038
13.6201,0.369907
13.6211,0.123392
13.6221,-0.317234
13.623,-0.623791
13.624,-0.593381
13.625,-0.404013
13.626,-0.285286
13.627,-0.155053
13.6279,-0.0296508
13.6289,-0.0629252
13.6299,-0.152589
13.6309,-0.208319
13.6318,-0.285712
13.6328,-0.304344
13.6338,-0.243386
13.6348,-0.249547
13.6357,-0.275939
13.6367,-0.182929
13.6377,-0.0357625
13.6387,0.0932359
13.6396,0.26714
13.6406,0.537016
13.6416,0.842217
13.6426,0.962364
13.6436,0.76313
13.6445,0.418495
13.6455,0.0804427
13.6465,-0.131301
13.6475,-0.131353
13.6484,-0.194266
13.6494,-0.410686
13.6504,-0.387768
13.6514,0.0422965
13.6523,0.42722
13.6533,0.282812
13.6543,-0.0764018
13.6553,-0.169363
13.6563,-0.129464
13.6572,-0.135386
13.6582,-0.199365
13.6592,-0.256903
13.6602,-0.190941
13.6611,-0.0510594
13.6621,0.182139
13.6631,0.461484
13.6641,0.513016
13.665,0.305324
13.666,-0.0233191
13.667,-0.233156
13.668,-0.0582585
13.6689,0.287185
13.6699,0.429273
13.6709,0.330068
13.6719,0.132705
13.6729,0.00401844
13.6738,-0.0752562
13.6748,-0.254308
13.6758,-0.425796
13.6768,-0.437254
13.6777,-0.430957
13.6787,-0.446514
13.6797,-0.445527
13.6807,-0.498956
13.6816,-0.0865226
13.6826,0.90301
13.6836,1.16299
13.6846,0.416923
13.6855,-0.116618
13.6865,-0.188029
13.6875,-0.206334
13.6885,-0.137125
13.6895,-0.0725652
13.6904,-0.167838
13.6914,-0.271536
13.6924,-0.245728
13.6934,-0.0561792
13.6943,0.234864
13.6953,0.393552
13.6963,0.284216
13.6973,0.0523432
13.6982,-0.0346241
13.6992,0.0257748
13.7002,0.00974839
13.7012,-0.0140734
13.7021,0.0438818
13.7031,0.022944
13.7041,-0.0288682
13.7051,0.0501286
13.7061,0.144849
13.707,0.0429865
13.708,-0.104613
13.709,0.00464561
13.71,0.167678
13.7109,0.0848721
13.7119,-0.0961819
13.7129,-0.201266
13.7139,-0.23877
13.7148,-0.222006
13.7158,-0.0656988
13.7168,0.143008
13.7178,0.0271988
13.7188,-0.316061
13.7197,-0.419968
13.7207,-0.217274
13.7217,0.242268
13.7227,0.741712
13.7236,0.88853
13.7246,0.863308
13.7256,0.863035
13.7266,0.467431
13.7275,-0.345967
13.7285,-0.875771
13.7295,-0.751587
13.7305,-0.321674
13.7314,0.0124077
13.7324,0.169113
13.7334,0.164082
13.7344,-0.00872475
13.7354,-0.292762
13.7363,-0.416363
13.7373,-0.190671
13.7383,0.0751268
13.7393,0.0971657
13.7402,-0.0190072
13.7412,-0.115141
13.7422,-0.0940111
13.7432,-0.111004
13.7441,-0.386535
13.7451,-0.690107
13.7461,-0.809424
13.7471,-0.630811
13.748,-0.112174
13.749,0.255424
13.75,0.526163
13.751,0.76479
13.752,0.195583
13.7529,-0.619347
13.7539,-0.722488
13.7549,-0.603035
13.7559,-0.583342
13.7568,-0.531412
13.7578,-0.454488
13.7588,-0.381202
13.7598,-0.498701
13.7607,-0.756217
13.7617,-0.748123
13.7627,-0.300901
13.7637,0.460492
13.7646,1.14956
13.7656,1.27391
13.7666,1.01491
13.7676,0.785394
13.7686,0.388212
13.7695,-0.171816
13.7705,-0.491492
13.7715,-0.531327
13.7725,-0.465921
13.7734,-0.366065
13.7744,-0.214169
13.7754,-0.0244798
13.7764,-0.00806124
13.7773,-0.26143
13.7783,-0.507974
13.7793,-0.526816
13.7803,-0.400644
13.7813,-0.202376
13.7822,-0.00343387
13.7832,-0.0460435
13.7842,-0.14404
13.7852,0.237482
13.7861,0.800889
13.7871,0.904127
13.7881,0.669792
13.7891,0.357703
13.79,-0.000571652
13.791,-0.216619
13.792,-0.242787
13.793,-0.198617
13.7939,-0.0211117
13.7949,0.195671
13.7959,0.216359
13.7969,0.128232
13.7979,0.0927128
13.7988,0.11347
13.7998,0.139932
13.8008,0.00697977
13.8018,-0.313389
13.8027,-0.43668
13.8037,-0.20776
13.8047,-0.0553685
13.8057,-0.15977
13.8066,-0.155642
13.8076,0.142149
13.8086,0.414463
13.8096,0.460271
13.8105,0.447933
13.8115,0.356272
13.8125,0.198086
13.8135,0.267293
13.8145,0.461757
13.8154,0.398708
13.8164,0.0678665
13.8174,-0.230231
13.8184,-0.293891
13.8193,-0.253773
13.8203,-0.275406
13.8213,-0.281985
13.8223,-0.215707
13.8232,-0.161703
13.8242,-0.179752
13.8252,-0.265119
13.8262,-0.267446
13.8271,0.0404889
13.8281,0.420691
13.8291,0.392662
13.8301,0.0895401
13.8311,-0.0854362
13.832,-0.0963389
13.833,-0.0554788
13.834,-0.0426265
13.835,-0.143068
13.8359,-0.354465
13.8369,-0.425089
13.8379,-0.111146
13.8389,0.263569
13.8398,0.242707
13.8408,0.0429142
13.8418,0.0401386
13.8428,0.102915
13.8438,0.0988713
13.8447,0.215453
13.8457,0.425607
13.8467,0.485206
13.8477,0.338542
13.8486,0.100732
13.8496,-0.127498
13.8506,-0.256916
13.8516,-0.0729284
13.8525,-0.000553316
13.8535,-0.333031
13.8545,-0.0555163
13.8555,0.477874
13.8564,0.0879956
13.8574,-0.435333
13.8584,-0.570959
13.8594,-0.633235
13.8604,-0.413929
13.8613,-0.0506299
13.8623,0.137259
13.8633,0.227163
13.8643,0.341691
13.8652,0.443177
13.8662,0.390518
13.8672,0.186692
13.8682,-0.00226023
13.8691,-0.0735817
13.8701,0.00109162
13.8711,0.18
13.8721,0.233414
13.873,-0.00289907
13.874,-0.271737
13.875,-0.223798
13.876,0.0473184
13.877,0.198012
13.8779,0.162426
13.8789,0.0802412
13.8799,-0.0367161
13.8809,-0.174959
13.8818,-0.209901
13.8828,-0.152978
13.8838,-0.110076
13.8848,-0.0783434
13.8857,-0.0863362
13.8867,-0.150328
13.8877,-0.14882
13.8887,-0.113791
13.8896,-0.175213
13.8906,-0.247833
13.8916,-0.273456
13.8926,-0.31022
13.8936,-0.284802
13.8945,-0.0979949
13.8955,0.195345
13.8965,0.391648
13.8975,0.345149
13.8984,0.20489
13.8994,0.19336
13.9004,0.263282
13.9014,0.372614
13.9023,0.539053
13.9033,0.555853
13.9043,0.55817
13.9053,0.542671
13.9063,-0.00525886
13.9072,-0.622078
13.9082,-0.685345
13.9092,-0.458378
13.9102,-0.0593088
13.9111,0.293043
13.9121,0.25296
13.9131,-0.0107747
13.9141,-0.150914
13.915,-0.113733
13.916,-0.0842784
13.917,-0.0753404
13.918,-0.069396
13.9189,-0.14532
13.9199,-0.167449
13.9209,-0.090655
13.9219,-0.0979943
13.9229,-0.124891
13.9238,-0.0135095
13.9248,0.0802792
13.9258,0.099703
13.9268,0.255917
13.9277,0.41322
13.9287,0.301909
13.9297,0.0941941
13.9307,-0.0559819
13.9316,-0.186575
13.9326,-0.0967814
13.9336,0.273301
13.9346,0.490897
13.9355,0.309361
13.9365,0.019795
13.9375,-0.11573
13.9385,-0.0973809
13.9395,0.0401738
13.9404,0.15836
13.9414,0.14207
13.9424,0.144096
13.9434,0.211265
13.9443,0.11266
13.9453,-0.19591
13.9463,-0.507967
13.9473,-0.670536
13.9482,-0.561506
13.9492,-0.257207
13.9502,-0.0527837
13.9512,0.050974
13.9521,0.195257
13.9531,0.394763
13.9541,0.501872
13.9551,0.358483
13.9561,0.362474
13.957,0.389938
13.958,-0.150202
13.959,-0.5561
13.96,-0.410259
13.9609,-0.31713
13.9619,-0.319648
13.9629,-0.271812
13.9639,-0.15763
13.9648,-0.0249278
13.9658,-0.017945
13.9668,-0.0253496
13.9678,-0.0169571
13.9688,-0.113885
13.9697,-0.145107
13.9707,-0.00262839
13.9717,-0.132305
13.9727,-0.289802
13.9736,0.19103
13.9746,0.448127
13.9756,0.254079
13.9766,0.504559
13.9775,0.666951
13.9785,0.441159
13.9795,0.35405
13.9805,0.251487
13.9814,0.0244261
13.9824,-0.190752
13.9834,-0.375076
13.9844,-0.43827
13.9854,-0.551121
13.9863,-0.863961
13.9873,-1.00661
13.9883,-0.838059
13.9893,0.0939038
13.9902,1.38729
13.9912,1.29569
13.9922,0.97843
13.9932,1.26
13.9941,0.385786
13.9951,-0.609661
13.9961,-0.694594
13.9971,-0.754369
13.998,-0.618158
13.999,-0.375288
14,-0.3962
14.001,-0.447907
14.002,-0.542497
14.0029,-0.589161
14.0039,-0.311752
14.0049,0.0230812
14.0059,-0.045047
14.0068,-0.35315
14.0078,-0.0908206
14.0088,0.568421
14.0098,0.672792
14.0107,0.668087
14.0117,0.850033
14.0127,0.601622
14.0137,0.153181
14.0146,-0.11327
14.0156,-0.202161
14.0166,-0.139513
14.0176,-0.101362
14.0186,-0.261781
14.0195,-0.547301
14.0205,-0.429472
14.0215,0.231401
14.0225,0.58431
14.0234,0.25407
14.0244,-0.204789
14.0254,-0.477239
14.0264,-0.497442
14.0273,-0.241228
14.0283,0.0763114
14.0293,0.359759
14.0303,0.576066
14.0313,0.534649
14.0322,0.24677
14.0332,-0.0808582
14.0342,-0.279463
14.0352,-0.304164
14.0361,-0.275687
14.0371,-0.213529
